time,type,price,volume,value,transaction_cost,net_value,holdings_after,cash_after,is_t0_trade,signal_strength,is_forced_adjustment,adjustment_reason,cash_change,holdings_change,reason,delay_reason,symbol,stock_name
2024-07-23 14:44:00,buy,8.61,14700.0,126566.99999999999,177.19379999999998,-126744.19379999998,96724.7191011236,299435.23784719117,True,2.100000000000007,,,,,,,SH600000,浦发银行
2024-07-23 14:50:00,sell,8.63,26500.0,228695.00000000003,320.17300000000006,228374.82700000002,70224.7191011236,527810.0648471912,,,True,force_balance_1450,,,,,SH600000,浦发银行
2024-07-24 09:43:00,sell,8.65,16500.0,142725.0,199.815,142525.185,53724.7191011236,670335.2498471912,True,2.3461538461538503,,,,,,,SH600000,浦发银行
2024-07-24 09:50:00,sell,8.62,13200.0,113783.99999999999,159.2976,113624.70239999998,40524.7191011236,783959.9522471911,True,1.8846153846154015,,,,,,,SH600000,浦发银行
2024-07-24 10:05:00,buy,8.55,15400.0,131670.0,184.338,-131854.338,55924.7191011236,652105.6142471911,True,2.1923076923076734,,,,,,,SH600000,浦发银行
2024-07-24 14:50:00,buy,8.55,14300.0,122265.00000000001,171.17100000000002,-122436.17100000002,70224.7191011236,529669.4432471911,,,True,force_balance_1450,,,,,SH600000,浦发银行
2024-07-25 09:40:00,buy,8.47,9500.0,80465.0,112.651,-80577.651,79724.7191011236,449091.79224719113,True,1.3461538461538425,,,,,,,SH600000,浦发银行
2024-07-25 09:56:00,buy,8.42,12200.0,102724.0,143.8136,-102867.8136,91924.7191011236,346223.97864719114,True,1.7307692307692328,,,,,,,SH600000,浦发银行
2024-07-25 13:40:00,sell,8.47,11600.0,98252.00000000001,137.55280000000002,98114.44720000001,80324.7191011236,444338.42584719113,True,1.6538461538461575,,,,,,,SH600000,浦发银行
2024-07-25 14:02:00,sell,8.51,13200.0,112332.0,157.2648,112174.7352,67124.7191011236,556513.1610471911,True,1.8846153846153835,,,,,,,SH600000,浦发银行
2024-07-25 14:50:00,delay_balance,8.52,0.0,0.0,0.0,,,,,,,,0.0,0.0,delayed_force_balance_1450,价格在日内高位(76.9%)，延迟买入,SH600000,浦发银行
2024-07-26 09:40:00,sell,8.44,14400.0,121536.0,170.1504,121365.8496,52724.7191011236,677879.0106471911,True,2.055555555555551,,,,,,,SH600000,浦发银行
2024-07-26 09:48:00,sell,8.41,12900.0,108489.0,151.8846,108337.1154,39824.7191011236,786216.1260471911,True,1.8333333333333333,,,,,,,SH600000,浦发银行
2024-07-26 10:33:00,buy,8.36,10300.0,86108.0,120.5512,-86228.5512,50124.7191011236,699987.5748471911,True,1.462962962962957,,,,,,,SH600000,浦发银行
2024-07-26 10:40:00,buy,8.33,12400.0,103292.0,144.6088,-103436.6088,62524.7191011236,596550.9660471911,True,1.7592592592592609,,,,,,,SH600000,浦发银行
2024-07-26 14:50:00,buy,8.35,7700.0,64295.0,90.013,-64385.013,70224.7191011236,532165.953047191,,,True,force_balance_1450,,,,,SH600000,浦发银行
2024-07-29 09:44:00,sell,8.42,9500.0,79990.0,111.986,79878.014,60724.7191011236,612043.967047191,True,1.3461538461538425,,,,,,,SH600000,浦发银行
2024-07-29 09:49:00,sell,8.45,11100.0,93794.99999999999,131.313,93663.68699999999,49624.7191011236,705707.654047191,True,1.5769230769230684,,,,,,,SH600000,浦发银行
2024-07-29 14:50:00,delay_balance,8.54,0.0,0.0,0.0,,,,,,,,0.0,0.0,delayed_force_balance_1450,价格在日内高位(88.5%)，延迟买入,SH600000,浦发银行
2024-07-30 09:46:00,sell,8.47,13700.0,116039.00000000001,162.45460000000003,115876.54540000002,35924.7191011236,821584.1994471911,True,1.9444444444444553,,,,,,,SH600000,浦发银行
2024-07-30 10:07:00,buy,8.41,13700.0,115217.0,161.3038,-115378.3038,49624.7191011236,706205.8956471911,True,1.9444444444444358,,,,,,,SH600000,浦发银行
2024-07-30 11:01:00,buy,8.38,16800.0,140784.0,197.0976,-140981.0976,66424.7191011236,565224.7980471911,True,2.388888888888891,,,,,,,SH600000,浦发银行
2024-07-30 14:50:00,buy,8.41,3800.0,31958.0,44.7412,-32002.7412,70224.7191011236,533222.0568471911,,,True,force_balance_1450,,,,,SH600000,浦发银行
2024-07-31 09:42:00,buy,8.41,11200.0,94192.0,131.8688,-94323.8688,81424.7191011236,438898.18804719107,True,1.590909090909088,,,,,,,SH600000,浦发银行
2024-07-31 09:47:00,buy,8.38,15000.0,125700.00000000001,175.98000000000002,-125875.98000000001,96424.7191011236,313022.20804719103,True,2.1363636363636482,,,,,,,SH600000,浦发银行
2024-07-31 11:25:00,sell,8.45,15000.0,126749.99999999999,177.45,126572.54999999999,81424.7191011236,439594.758047191,True,2.136363636363616,,,,,,,SH600000,浦发银行
2024-07-31 14:50:00,sell,8.45,11200.0,94639.99999999999,132.49599999999998,94507.50399999999,70224.7191011236,534102.262047191,,,True,force_balance_1450,,,,,SH600000,浦发银行
2024-08-01 09:55:00,sell,8.45,9500.0,80275.0,112.385,80162.615,60724.7191011236,614264.877047191,True,1.3461538461538425,,,,,,,SH600000,浦发银行
2024-08-01 10:02:00,sell,8.49,10500.0,89145.0,124.803,89020.197,50224.7191011236,703285.0740471911,True,1.5000000000000069,,,,,,,SH600000,浦发银行
2024-08-01 14:50:00,delay_balance,8.58,0.0,0.0,0.0,,,,,,,,0.0,0.0,delayed_force_balance_1450,价格在日内高位(92.3%)，延迟买入,SH600000,浦发银行
2024-08-02 09:40:00,sell,8.54,13300.0,113581.99999999999,159.01479999999998,113422.98519999998,36924.7191011236,816708.0592471911,True,1.8999999999999928,,,,,,,SH600000,浦发银行
2024-08-02 09:55:00,buy,8.49,11900.0,101031.0,141.4434,-101172.4434,48824.7191011236,715535.6158471911,True,1.6999999999999964,,,,,,,SH600000,浦发银行
2024-08-02 10:07:00,buy,8.44,14700.0,124067.99999999999,173.69519999999997,-124241.69519999999,63524.7191011236,591293.9206471911,True,2.100000000000007,,,,,,,SH600000,浦发银行
2024-08-02 10:23:00,sell,8.49,9100.0,77259.0,108.1626,77150.8374,54424.7191011236,668444.7580471911,True,1.3000000000000036,,,,,,,SH600000,浦发银行
2024-08-02 13:16:00,sell,8.52,11200.0,95424.0,133.5936,95290.4064,43224.7191011236,763735.164447191,True,1.5999999999999983,,,,,,,SH600000,浦发银行
2024-08-02 14:50:00,buy,8.49,27000.0,229230.0,320.92199999999997,-229550.922,70224.7191011236,534184.242447191,,,True,force_balance_1450,,,,,SH600000,浦发银行
2024-08-05 09:40:00,buy,8.42,10900.0,91778.0,128.4892,-91906.4892,81124.7191011236,442277.753247191,True,1.5588235294117636,,,,,,,SH600000,浦发银行
2024-08-05 09:51:00,sell,8.49,14300.0,121407.0,169.9698,121237.0302,66824.7191011236,563514.783447191,True,2.029411764705892,,,,,,,SH600000,浦发银行
2024-08-05 10:11:00,buy,8.39,14300.0,119977.00000000001,167.9678,-120144.96780000001,81124.7191011236,443369.815647191,True,2.0294117647058716,,,,,,,SH600000,浦发银行
2024-08-05 10:47:00,buy,8.42,12600.0,106092.0,148.5288,-106240.5288,93724.7191011236,337129.28684719105,True,1.7941176470588174,,,,,,,SH600000,浦发银行
2024-08-05 14:50:00,sell,8.44,23500.0,198340.0,277.676,198062.324,70224.7191011236,535191.6108471911,,,True,force_balance_1450,,,,,SH600000,浦发银行
2024-08-06 09:40:00,sell,8.4,15900.0,133560.0,186.984,133373.016,54324.7191011236,668564.626847191,True,2.260000000000005,,,,,,,SH600000,浦发银行
2024-08-06 09:51:00,sell,8.35,12500.0,104375.0,146.125,104228.875,41824.7191011236,772793.501847191,True,1.7800000000000011,,,,,,,SH600000,浦发银行
2024-08-06 10:53:00,buy,8.3,9100.0,75530.0,105.742,-75635.742,50924.7191011236,697157.759847191,True,1.3000000000000114,,,,,,,SH600000,浦发银行
2024-08-06 11:23:00,buy,8.26,13600.0,112336.0,157.2704,-112493.2704,64524.7191011236,584664.489447191,True,1.9399999999999977,,,,,,,SH600000,浦发银行
2024-08-06 14:50:00,buy,8.25,5700.0,47025.0,65.835,-47090.835,70224.7191011236,537573.654447191,,,True,force_balance_1450,,,,,SH600000,浦发银行
2024-08-07 09:40:00,buy,8.28,11900.0,98531.99999999999,137.9448,-98669.94479999998,82124.7191011236,438903.70964719105,True,1.7000000000000095,,,,,,,SH600000,浦发银行
2024-08-07 10:19:00,buy,8.25,13800.0,113850.0,159.39,-114009.39,95924.7191011236,324894.31964719103,True,1.966666666666673,,,,,,,SH600000,浦发银行
2024-08-07 13:26:00,sell,8.32,11900.0,99008.0,138.6112,98869.3888,84024.7191011236,423763.70844719105,True,1.7000000000000095,,,,,,,SH600000,浦发银行
2024-08-07 13:59:00,sell,8.35,16600.0,138610.0,194.054,138415.946,67424.7191011236,562179.654447191,True,2.366666666666668,,,,,,,SH600000,浦发银行
2024-08-07 14:21:00,buy,8.29,11000.0,91189.99999999999,127.66599999999998,-91317.66599999998,78424.7191011236,470861.9884471911,True,1.5666666666666778,,,,,,,SH600000,浦发银行
2024-08-07 14:50:00,sell,8.31,8200.0,68142.0,95.3988,68046.6012,70224.7191011236,538908.5896471911,,,True,force_balance_1450,,,,,SH600000,浦发银行
2024-08-08 09:42:00,buy,8.34,13800.0,115092.0,161.1288,-115253.1288,84024.7191011236,423655.4608471911,True,1.9666666666666557,,,,,,,SH600000,浦发银行
2024-08-08 09:47:00,buy,8.31,15700.0,130467.00000000001,182.65380000000002,-130649.65380000001,99724.7191011236,293005.8070471911,True,2.233333333333316,,,,,,,SH600000,浦发银行
2024-08-08 10:21:00,sell,8.37,10100.0,84536.99999999999,118.35179999999998,84418.64819999998,89624.7191011236,377424.4552471911,True,1.433333333333335,,,,,,,SH600000,浦发银行
2024-08-08 10:48:00,sell,8.4,12900.0,108360.0,151.704,108208.296,76724.7191011236,485632.7512471911,True,1.833333333333349,,,,,,,SH600000,浦发银行
2024-08-08 14:50:00,sell,8.4,6500.0,54600.0,76.44,54523.56,70224.7191011236,540156.3112471912,,,True,force_balance_1450,,,,,SH600000,浦发银行
2024-08-09 09:40:00,sell,8.5,9400.0,79900.0,111.86,79788.14,60824.7191011236,619944.4512471912,True,1.3421052631578978,,,,,,,SH600000,浦发银行
2024-08-09 09:49:00,sell,8.53,11600.0,98947.99999999999,138.52719999999997,98809.47279999999,49224.7191011236,718753.9240471912,True,1.6578947368421022,,,,,,,SH600000,浦发银行
2024-08-09 10:01:00,buy,8.48,12400.0,105152.0,147.2128,-105299.2128,61624.7191011236,613454.7112471912,True,1.7631578947368372,,,,,,,SH600000,浦发银行
2024-08-09 10:22:00,sell,8.57,15300.0,131121.0,183.5694,130937.4306,46324.7191011236,744392.1418471911,True,2.1842105263157956,,,,,,,SH600000,浦发银行
2024-08-09 10:34:00,sell,8.6,11212.3595505618,96426.29213483147,134.99680898876406,96291.2953258427,35112.3595505618,840683.4371730338,True,2.394736842105265,,,,,,,SH600000,浦发银行
2024-08-09 14:50:00,delay_balance,8.55,0.0,0.0,0.0,,,,,,,,0.0,0.0,delayed_force_balance_1450,价格在日内高位(73.7%)，延迟买入,SH600000,浦发银行
2024-08-12 09:40:00,buy,8.53,14300.0,121978.99999999999,170.77059999999997,-122149.77059999999,49412.3595505618,718533.6665730339,True,2.038461538461551,,,,,,,SH600000,浦发银行
2024-08-12 09:47:00,buy,8.56,12200.0,104432.0,146.2048,-104578.2048,61612.3595505618,613955.461773034,True,1.7307692307692246,,,,,,,SH600000,浦发银行
2024-08-12 11:30:00,sell,8.61,14300.0,123122.99999999999,172.37219999999996,122950.62779999999,47312.3595505618,736906.089573034,True,2.0384615384615237,,,,,,,SH600000,浦发银行
2024-08-12 14:50:00,buy,8.57,22912.3595505618,196358.92134831462,274.90248988764046,-196633.82383820225,70224.7191011236,540272.2657348317,,,True,force_balance_1450,,,,,SH600000,浦发银行
2024-08-13 09:40:00,sell,8.63,13200.0,113916.00000000001,159.4824,113756.51760000002,57024.7191011236,654028.7833348317,True,1.8846153846154015,,,,,,,SH600000,浦发银行
2024-08-13 09:49:00,sell,8.59,11100.0,95349.0,133.4886,95215.5114,45924.7191011236,749244.2947348317,True,1.5769230769230749,,,,,,,SH600000,浦发银行
2024-08-13 14:50:00,buy,8.58,24300.0,208494.0,291.8916,-208785.8916,70224.7191011236,540458.4031348317,,,True,force_balance_1450,,,,,SH600000,浦发银行
2024-08-14 09:40:00,sell,8.64,16300.0,140832.0,197.16479999999999,140634.8352,53924.7191011236,681093.2383348317,True,2.318181818181824,,,,,,,SH600000,浦发银行
2024-08-14 09:50:00,buy,8.59,11200.0,96208.0,134.6912,-96342.6912,65124.7191011236,584750.5471348317,True,1.590909090909088,,,,,,,SH600000,浦发银行
2024-08-14 10:39:00,buy,8.56,13700.0,117272.0,164.1808,-117436.1808,78824.7191011236,467314.3663348317,True,1.95454545454544,,,,,,,SH600000,浦发银行
2024-08-14 14:50:00,sell,8.58,8600.0,73788.0,103.3032,73684.6968,70224.7191011236,540999.0631348317,,,True,force_balance_1450,,,,,SH600000,浦发银行
2024-08-15 09:42:00,sell,8.64,11100.0,95904.0,134.2656,95769.7344,59124.7191011236,636768.7975348317,True,1.5833333333333388,,,,,,,SH600000,浦发银行
2024-08-15 09:47:00,sell,8.68,12900.0,111972.0,156.7608,111815.2392,46224.7191011236,748584.0367348316,True,1.8333333333333333,,,,,,,SH600000,浦发银行
2024-08-15 14:50:00,delay_balance,8.75,0.0,0.0,0.0,,,,,,,,0.0,0.0,delayed_force_balance_1450,价格在日内高位(100.0%)，延迟买入,SH600000,浦发银行
2024-08-16 09:43:00,buy,8.72,15800.0,137776.0,192.8864,-137968.8864,62024.7191011236,610615.1503348317,True,2.249999999999983,,,,,,,SH600000,浦发银行
2024-08-16 09:54:00,buy,8.79,11400.0,100205.99999999999,140.28839999999997,-100346.28839999999,73424.7191011236,510268.8619348317,True,1.6249999999999973,,,,,,,SH600000,浦发银行
2024-08-16 10:24:00,sell,8.86,16700.0,147962.0,207.14679999999998,147754.8532,56724.7191011236,658023.7151348317,True,2.3750000000000027,,,,,,,SH600000,浦发银行
2024-08-16 14:50:00,delay_balance,8.83,0.0,0.0,0.0,,,,,,,,0.0,0.0,delayed_force_balance_1450,价格在日内高位(81.3%)，延迟买入,SH600000,浦发银行
2024-08-19 09:40:00,buy,8.86,15300.0,135558.0,189.78119999999998,-135747.7812,72024.7191011236,522275.93393483176,True,2.1842105263157956,,,,,,,SH600000,浦发银行
2024-08-19 09:50:00,sell,8.92,10200.0,90984.0,127.3776,90856.6224,61824.7191011236,613132.5563348318,True,1.4473684210526325,,,,,,,SH600000,浦发银行
2024-08-19 09:55:00,sell,8.96,10900.0,97664.00000000001,136.7296,97527.27040000001,50924.7191011236,710659.8267348318,True,1.5526315789473675,,,,,,,SH600000,浦发银行
2024-08-19 14:50:00,delay_balance,9.01,0.0,0.0,0.0,,,,,,,,0.0,0.0,delayed_force_balance_1450,价格在日内高位(89.5%)，延迟买入,SH600000,浦发银行
2024-08-20 09:40:00,sell,8.98,11600.0,104168.0,145.8352,104022.1648,39324.7191011236,814681.9915348318,True,1.6578947368421022,,,,,,,SH600000,浦发银行
2024-08-20 09:47:00,sell,9.02,4212.3595505618,37995.48314606743,53.193676404494404,37942.28946966294,35112.3595505618,852624.2810044948,True,1.9736842105263068,,,,,,,SH600000,浦发银行
2024-08-20 10:24:00,buy,8.97,10200.0,91494.0,128.0916,-91622.0916,45312.3595505618,761002.1894044947,True,1.4473684210526325,,,,,,,SH600000,浦发银行
2024-08-20 13:03:00,buy,8.94,13100.0,117114.0,163.9596,-117277.9596,58412.3595505618,643724.2298044947,True,1.8684210526315908,,,,,,,SH600000,浦发银行
2024-08-20 14:50:00,buy,8.92,11812.3595505618,105366.24719101125,147.51274606741575,-105513.75993707866,70224.7191011236,538210.469867416,,,True,force_balance_1450,,,,,SH600000,浦发银行
2024-08-21 09:49:00,sell,8.92,10200.0,90984.0,127.3776,90856.6224,60024.7191011236,629067.092267416,True,1.4523809523809532,,,,,,,SH600000,浦发银行
2024-08-21 09:55:00,sell,8.95,12200.0,109189.99999999999,152.86599999999999,109037.13399999999,47824.7191011236,738104.2262674159,True,1.738095238095251,,,,,,,SH600000,浦发银行
2024-08-21 11:04:00,buy,8.89,12900.0,114681.00000000001,160.5534,-114841.55340000002,60724.7191011236,623262.6728674159,True,1.8333333333333277,,,,,,,SH600000,浦发银行
2024-08-21 14:41:00,sell,8.98,12900.0,115842.0,162.1788,115679.8212,47824.7191011236,738942.494067416,True,1.8333333333333446,,,,,,,SH600000,浦发银行
2024-08-21 14:49:00,sell,8.95,11500.0,102924.99999999999,144.09499999999997,102780.90499999998,36324.7191011236,841723.399067416,True,1.6428571428571404,,,,,,,SH600000,浦发银行
2024-08-21 14:50:00,buy,8.95,33900.0,303405.0,424.767,-303829.767,70224.7191011236,537893.632067416,,,True,force_balance_1450,,,,,SH600000,浦发银行
2024-08-22 09:43:00,buy,8.96,14500.0,129920.00000000001,181.888,-130101.88800000002,84724.7191011236,407791.74406741594,True,2.071428571428557,,,,,,,SH600000,浦发银行
2024-08-22 09:49:00,sell,9.01,12500.0,112625.0,157.675,112467.325,72224.7191011236,520259.06906741596,True,1.7857142857142785,,,,,,,SH600000,浦发银行
2024-08-22 10:17:00,sell,9.04,15500.0,140120.0,196.168,139923.832,56724.7191011236,660182.901067416,True,2.2142857142857215,,,,,,,SH600000,浦发银行
2024-08-22 10:30:00,buy,8.99,11500.0,103385.0,144.739,-103529.739,68224.7191011236,556653.1620674159,True,1.6428571428571392,,,,,,,SH600000,浦发银行
2024-08-22 14:50:00,buy,9.02,2000.0,18040.0,25.256,-18065.256,70224.7191011236,538587.9060674158,,,True,force_balance_1450,,,,,SH600000,浦发银行
2024-08-23 09:40:00,sell,9.03,15500.0,139965.0,195.951,139769.049,54724.7191011236,678356.9550674158,True,2.214285714285718,,,,,,,SH600000,浦发银行
2024-08-23 09:44:00,buy,8.96,11500.0,103040.00000000001,144.25600000000003,-103184.25600000001,66224.7191011236,575172.6990674158,True,1.6428571428571284,,,,,,,SH600000,浦发银行
2024-08-23 10:39:00,buy,8.93,13500.0,120555.0,168.777,-120723.777,79724.7191011236,454448.9220674158,True,1.928571428571436,,,,,,,SH600000,浦发银行
2024-08-23 10:48:00,sell,8.98,10500.0,94290.0,132.006,94157.994,69224.7191011236,548606.9160674158,True,1.5000000000000127,,,,,,,SH600000,浦发银行
2024-08-23 11:19:00,sell,9.01,14500.0,130645.0,182.903,130462.097,54724.7191011236,679069.0130674158,True,2.071428571428577,,,,,,,SH600000,浦发银行
2024-08-23 13:49:00,buy,8.96,10500.0,94080.00000000001,131.71200000000002,-94211.71200000001,65224.7191011236,584857.3010674157,True,1.5000000000000127,,,,,,,SH600000,浦发银行
2024-08-23 14:50:00,delay_balance,9.01,0.0,0.0,0.0,,,,,,,,0.0,0.0,delayed_force_balance_1450,价格在日内高位(78.6%)，延迟买入,SH600000,浦发银行
2024-08-26 09:41:00,buy,8.94,10900.0,97446.0,136.4244,-97582.4244,76124.7191011236,487274.8766674157,True,1.5588235294117636,,,,,,,SH600000,浦发银行
2024-08-26 10:03:00,buy,8.91,10100.0,89991.0,125.9874,-90116.9874,86224.7191011236,397157.88926741574,True,1.4411764705882364,,,,,,,SH600000,浦发银行
2024-08-26 14:50:00,sell,8.89,16000.0,142240.0,199.136,142040.864,70224.7191011236,539198.7532674158,,,True,force_balance_1450,,,,,SH600000,浦发银行
2024-08-27 09:46:00,sell,8.9,16300.0,145070.0,203.09799999999998,144866.902,53924.7191011236,684065.6552674158,True,2.318181818181821,,,,,,,SH600000,浦发银行
2024-08-27 09:52:00,sell,8.93,16300.0,145559.0,203.7826,145355.2174,37624.7191011236,829420.8726674158,True,2.318181818181821,,,,,,,SH600000,浦发银行
2024-08-27 10:55:00,buy,8.84,15000.0,132600.0,185.64,-132785.64,52624.7191011236,696635.2326674158,True,2.136363636363642,,,,,,,SH600000,浦发银行
2024-08-27 11:00:00,buy,8.87,12400.0,109987.99999999999,153.98319999999998,-110141.98319999999,65024.7191011236,586493.2494674157,True,1.7727272727272845,,,,,,,SH600000,浦发银行
2024-08-27 14:50:00,delay_balance,8.9,0.0,0.0,0.0,,,,,,,,0.0,0.0,delayed_force_balance_1450,价格在日内高位(72.7%)，延迟买入,SH600000,浦发银行
2024-08-28 09:40:00,buy,8.85,11900.0,105315.0,147.441,-105462.441,76924.7191011236,481030.80846741574,True,1.6999999999999953,,,,,,,SH600000,浦发银行
2024-08-28 09:52:00,sell,8.9,15700.0,139730.0,195.62199999999999,139534.378,61224.7191011236,620565.1864674158,True,2.2333333333333396,,,,,,,SH600000,浦发银行
2024-08-28 10:17:00,buy,8.82,9100.0,80262.0,112.3668,-80374.3668,70324.7191011236,540190.8196674158,True,1.3000000000000047,,,,,,,SH600000,浦发银行
2024-08-28 10:24:00,buy,8.78,15700.0,137846.0,192.9844,-138038.9844,86024.7191011236,402151.83526741585,True,2.2333333333333396,,,,,,,SH600000,浦发银行
2024-08-28 11:05:00,sell,8.83,9100.0,80353.0,112.49419999999999,80240.5058,76924.7191011236,482392.34106741584,True,1.3000000000000047,,,,,,,SH600000,浦发银行
2024-08-28 11:19:00,sell,8.86,11000.0,97460.0,136.444,97323.556,65924.7191011236,579715.8970674159,True,1.566666666666665,,,,,,,SH600000,浦发银行
2024-08-28 13:12:00,buy,8.81,12900.0,113649.0,159.1086,-113808.1086,78824.7191011236,465907.78846741584,True,1.8333333333333255,,,,,,,SH600000,浦发银行
2024-08-28 13:43:00,buy,8.78,16600.0,145748.0,204.0472,-145952.0472,95424.7191011236,319955.7412674158,True,2.36666666666667,,,,,,,SH600000,浦发银行
2024-08-28 14:37:00,sell,8.83,9100.0,80353.0,112.49419999999999,80240.5058,86324.7191011236,400196.2470674158,True,1.3000000000000047,,,,,,,SH600000,浦发银行
2024-08-28 14:50:00,delay_balance,8.83,0.0,0.0,0.0,,,,,,,,0.0,0.0,delayed_force_balance_1450,今日已交易9次，避免过度交易,SH600000,浦发银行
2024-08-29 09:49:00,sell,8.73,13300.0,116109.0,162.5526,115946.4474,73024.7191011236,516142.6944674158,True,1.9000000000000024,,,,,,,SH600000,浦发银行
2024-08-29 09:59:00,buy,8.68,10100.0,87668.0,122.73519999999999,-87790.7352,83124.7191011236,428351.9592674158,True,1.433333333333335,,,,,,,SH600000,浦发银行
2024-08-29 10:09:00,buy,8.64,12400.0,107136.0,149.9904,-107285.9904,95524.7191011236,321065.9688674158,True,1.7666666666666604,,,,,,,SH600000,浦发银行
2024-08-29 14:50:00,delay_balance,8.56,0.0,0.0,0.0,,,,,,,,0.0,0.0,delayed_force_balance_1450,价格损失0.93%过大，延迟卖出,SH600000,浦发银行
2024-08-30 09:41:00,sell,8.57,14000.0,119980.0,167.972,119812.028,81524.7191011236,440877.9968674158,True,2.000000000000007,,,,,,,SH600000,浦发银行
2024-08-30 09:52:00,buy,8.5,9900.0,84150.0,117.81,-84267.81,91424.7191011236,356610.1868674158,True,1.4166666666666679,,,,,,,SH600000,浦发银行
2024-08-30 10:02:00,buy,8.47,11700.0,99099.00000000001,138.73860000000002,-99237.73860000001,103124.7191011236,257372.44826741578,True,1.6666666666666643,,,,,,,SH600000,浦发银行
2024-08-30 11:04:00,sell,8.52,11100.0,94572.0,132.4008,94439.5992,92024.7191011236,351812.0474674158,True,1.5833333333333321,,,,,,,SH600000,浦发银行
2024-08-30 11:10:00,sell,8.55,12900.0,110295.00000000001,154.413,110140.58700000001,79124.7191011236,461952.6344674158,True,1.8333333333333284,,,,,,,SH600000,浦发银行
2024-08-30 13:15:00,buy,8.5,10500.0,89250.0,124.95,-89374.95,89624.7191011236,372577.6844674158,True,1.5,,,,,,,SH600000,浦发银行
2024-08-30 13:30:00,buy,8.47,12300.0,104181.00000000001,145.85340000000002,-104326.85340000002,101924.7191011236,268250.83106741577,True,1.7499999999999964,,,,,,,SH600000,浦发银行
2024-08-30 14:50:00,delay_balance,8.43,0.0,0.0,0.0,,,,,,,,0.0,0.0,delayed_force_balance_1450,价格在日内低位(20.8%)，延迟卖出,SH600000,浦发银行
2024-09-02 09:42:00,buy,8.45,10000.0,84500.0,118.3,-84618.3,111924.7191011236,183632.53106741578,True,1.4230769230769251,,,,,,,SH600000,浦发银行
2024-09-02 14:50:00,delay_balance,8.4,0.0,0.0,0.0,,,,,,,,0.0,0.0,delayed_force_balance_1450,价格损失0.59%过大，延迟卖出,SH600000,浦发银行
2024-09-03 09:54:00,sell,8.28,9300.0,77004.0,107.8056,76896.1944,102624.7191011236,260528.72546741576,True,1.3181818181818143,,,,,,,SH600000,浦发银行
2024-09-03 10:07:00,buy,8.23,15000.0,123450.0,172.82999999999998,-123622.83,117624.7191011236,136905.89546741574,True,2.136363636363629,,,,,,,SH600000,浦发银行
2024-09-03 14:50:00,delay_balance,8.25,0.0,0.0,0.0,,,,,,,,0.0,0.0,delayed_force_balance_1450,价格在日内低位(22.7%)，延迟卖出,SH600000,浦发银行
2024-09-04 09:46:00,sell,8.29,9900.0,82070.99999999999,114.89939999999997,81956.10059999999,107724.7191011236,218861.99606741575,True,1.4090909090909267,,,,,,,SH600000,浦发银行
2024-09-04 09:58:00,sell,8.34,13700.0,114258.0,159.9612,114098.0388,94024.7191011236,332960.0348674157,True,1.9545454545454632,,,,,,,SH600000,浦发银行
2024-09-04 10:14:00,buy,8.29,12400.0,102795.99999999999,143.91439999999997,-102939.91439999998,106424.7191011236,230020.12046741575,True,1.7727272727272845,,,,,,,SH600000,浦发银行
2024-09-04 14:50:00,sell,8.34,36200.0,301908.0,422.6712,301485.3288,70224.7191011236,531505.4492674158,,,True,force_balance_1450,,,,,SH600000,浦发银行
2024-09-05 09:40:00,sell,8.34,12600.0,105084.0,147.1176,104936.8824,57624.7191011236,636442.3316674158,True,1.7941176470588174,,,,,,,SH600000,浦发银行
2024-09-05 09:51:00,sell,8.31,10900.0,90579.0,126.8106,90452.1894,46724.7191011236,726894.5210674158,True,1.5588235294117634,,,,,,,SH600000,浦发银行
2024-09-05 10:03:00,buy,8.26,14300.0,118118.0,165.3652,-118283.3652,61024.7191011236,608611.1558674158,True,2.029411764705892,,,,,,,SH600000,浦发银行
2024-09-05 14:39:00,sell,8.34,12600.0,105084.0,147.1176,104936.8824,48424.7191011236,713548.0382674158,True,1.7941176470588174,,,,,,,SH600000,浦发银行
2024-09-05 14:50:00,buy,8.33,21800.0,181594.0,254.2316,-181848.2316,70224.7191011236,531699.8066674159,,,True,force_balance_1450,,,,,SH600000,浦发银行
2024-09-06 09:40:00,sell,8.43,11600.0,97788.0,136.9032,97651.0968,58624.7191011236,629350.9034674158,True,1.6578947368421022,,,,,,,SH600000,浦发银行
2024-09-06 09:47:00,sell,8.48,14600.0,123808.0,173.3312,123634.6688,44024.7191011236,752985.5722674158,True,2.07894736842106,,,,,,,SH600000,浦发银行
2024-09-06 14:42:00,buy,8.43,11600.0,97788.0,136.9032,-97924.9032,55624.7191011236,655060.6690674159,True,1.6578947368421022,,,,,,,SH600000,浦发银行
2024-09-06 14:50:00,buy,8.41,14600.0,122786.0,171.9004,-122957.9004,70224.7191011236,532102.7686674158,,,True,force_balance_1450,,,,,SH600000,浦发银行
2024-09-09 09:40:00,sell,8.36,10100.0,84436.0,118.21039999999999,84317.7896,60124.7191011236,616420.5582674159,True,1.433333333333335,,,,,,,SH600000,浦发银行
2024-09-09 09:54:00,sell,8.39,9100.0,76349.0,106.8886,76242.1114,51024.7191011236,692662.6696674158,True,1.3000000000000047,,,,,,,SH600000,浦发银行
2024-09-09 14:50:00,buy,8.37,19200.0,160703.99999999997,224.98559999999995,-160928.98559999996,70224.7191011236,531733.6840674158,,,True,force_balance_1450,,,,,SH600000,浦发银行
